日付け,終値,始値,高値,安値,出来高(M),変化率(%)
2022-07-06,1.205543271717986,1.2163899732075445,1.199354988473978,1.2233251744427969,-0.2530960269402986,0
2022-07-07,1.2233828981957025,1.2183664349240348,1.2071908947785872,1.2353048847277206,-0.4801559309082361,1
2022-07-08,1.2095076331574783,1.2065076646250914,1.2130678245070436,1.2313116479660795,-0.1472785989735441,0
2022-07-11,1.2769017776288514,1.23615459037245,1.242452473149328,1.2652541604400305,-0.5715073811846715,1
2022-07-12,1.2769017776288514,1.2994013653001482,1.2796730280962214,1.29520343615234,-0.424130238306503,1
2022-07-13,1.268973054749866,1.2776602864187518,1.2659601920631556,1.2772338707249546,-0.566632106935448,0
2022-07-14,1.268973054749866,1.2519662841043744,1.2365755434208714,1.2712440155824924,-0.5910084781815659,0
2022-07-15,1.2769017776288514,1.2875425950012047,1.267919168639308,1.2832237258674162,-0.6700518590419284,1
2022-07-19,1.2451868861129112,1.261848592686827,1.2502883794539372,1.2712440155824924,-0.4985381125036693,0
2022-07-20,1.2610443318708815,1.2420839755219215,1.2287396371162622,1.2652541604400305,-0.5308268140886911,1
2022-07-21,1.268973054749866,1.240107513805431,1.242452473149328,1.2652541604400305,-0.4853508952721629,1
2022-07-22,1.2769017776288514,1.257895669253846,1.2542063326062416,1.287216962629058,-0.6365643195267698,1
2022-07-25,1.2550977897116429,1.2420839755219215,1.2385345199970237,1.2712440155824924,-0.658063479740559,0
2022-07-26,1.2432047053931652,1.244060437238412,1.2228627073878051,1.2652541604400305,-0.6866757450064941,0
2022-07-27,1.2471690668326574,1.2499898223878838,1.22678066054011,1.2632575420592098,-0.6578237121545316,1
2022-07-28,1.2531156089918964,1.2480133606713937,1.220903730811653,1.2612609236783892,-0.4836725221699712,1
2022-07-29,1.1916680066797625,1.234178128655959,1.2111088479308916,1.2173353193003351,-0.1935537430768303,0
2022-08-01,1.1857214645205234,1.180813662310714,1.15821648037478,1.189382661968846,-0.488867486533898,0
2022-08-02,1.144095669405852,1.1610490451458082,1.1484215974940186,1.1654232413989978,-0.4348398571490596,0
2022-08-03,1.144095669405852,1.1531431982798457,1.1347087614609523,1.1514469127332536,-0.6825197735153528,0
2022-08-04,1.144095669405852,1.1570961217128273,1.1327497848848005,1.1574367678757158,-0.5767023455485982,0
2022-08-05,1.173828380202046,1.1274491959654689,1.1445036443417138,1.1574367678757158,-0.735028874855351,1
2022-08-08,1.177792741641538,1.1531431982798457,1.1699703398316936,1.175406333303101,-0.6049949206998302,1
2022-08-09,1.1222916814886432,1.1946488943261475,1.1660523866793888,1.1474536759716123,-0.2759538701415765,0
2022-08-10,1.1421134886861055,1.1254727342489776,1.128831831732496,1.1414638208291503,-0.6366442420554456,1
2022-08-12,1.1044520550109267,1.1472138131303744,1.1347087614609523,1.127487492163406,0.2606459873877207,0
2022-08-15,1.1203095007688963,1.093849346785129,1.097488206514059,1.1195010186401233,-0.504212612039651,1
2022-08-16,1.0945411514121954,1.0997787319346006,1.0857343470571454,1.1195010186401233,-0.7490153173736153,0
2022-08-17,1.1302204043676278,1.0819905764861857,1.1072830893948202,1.111514545116841,-0.3017688469038586,1
2022-08-18,1.136166946526867,1.1551196599963365,1.1268728551563432,1.1474536759716123,-0.5126044775506096,1
2022-08-19,1.1540065730045832,1.1234962725324873,1.1229549020040388,1.153443531114074,-0.6748472107624762,1
2022-08-22,1.177792741641538,1.1570961217128273,1.1445036443417138,1.1634266230181771,-0.492384077795633,1
2022-08-23,1.1797749223612843,1.176860738877733,1.152339550646323,1.1853894252072044,-0.5377001515548097,1
2022-08-24,1.1718461994822995,1.1630255068622986,1.1425446677655615,1.183392806826384,-0.6053945333432091,0
2022-08-25,1.1718461994822995,1.1689548920117705,1.1542985272224753,1.189382661968846,-0.7007421100534343,0
2022-08-26,1.1579709344440756,1.1531431982798457,1.1445036443417138,1.1674198597798189,-0.3812118404076002,0
2022-08-29,1.148060030845344,1.1531431982798457,1.124913878580191,1.149450294352433,-0.4330815615181921,0
2022-08-30,1.1936501873995085,1.1551196599963365,1.171929316407846,1.1793995700647428,0.3423268116943846,1
2022-08-31,1.1619352958835685,1.1531431982798457,1.152339550646323,1.183392806826384,0.4529395913816869,0
2022-09-01,1.140131307966359,1.1294256576819592,1.1209959254278867,1.153443531114074,-0.4375572231240367,0
2022-09-02,1.1619352958835685,1.1590725834293176,1.1386267146132574,1.1634266230181771,-0.4424324973732603,1
2022-09-05,1.144095669405852,1.1570961217128273,1.130790808308648,1.1634266230181771,-0.7690758720712403,0
2022-09-06,1.1282382236478816,1.111637502233544,1.0994471830902115,1.13946720244833,-0.5984412733484148,0
2022-09-07,1.1579709344440756,1.1630255068622986,1.1405856911894094,1.161430004637357,-0.2244038391456876,1
2022-09-08,1.2868126812275826,1.2282487435064875,1.2581242857585464,1.251277831774286,0.7416197649586633,1
2022-09-09,1.3105988498645382,1.2974249035836576,1.275755074943917,1.29520343615234,0.09448705027074,1
2022-09-12,1.3145632113040304,1.303354288733129,1.2992627938577443,1.3331391853879324,-0.6520692900898742,1
2022-09-13,1.294741404106568,1.2835896715682231,1.26987814521546,1.2991966729139817,-0.4536216513878718,0
2022-09-14,1.2471690668326574,1.2756838247022615,1.248329402877785,1.269247397201672,-0.2160918961634049,0
2022-09-15,1.23527598251418,1.2223193583570158,1.2091498713547393,1.245287976631824,-0.5600784595840326,0
2022-09-16,1.2214007174759562,1.2223193583570158,1.199354988473978,1.2333082663469,-0.2013062283583826,0
2022-09-20,1.2769017776288514,1.2539427458208647,1.2542063326062416,1.2772338707249546,-0.2678017722166452,1
2022-09-21,1.241222524673419,1.2875425950012047,1.2581242857585464,1.2632575420592098,-0.330700802284497,0
2022-09-22,1.2392403439536723,1.2282487435064875,1.2111088479308916,1.2412947398701828,-0.5364213910959968,0
2022-09-26,1.2550977897116429,1.257895669253846,1.248329402877785,1.2712440155824924,0.0267926684823404,1
2022-09-27,1.2451868861129112,1.224295820073506,1.2326575902685666,1.247284595012645,-0.5022944713514319,0
2022-09-28,1.2233828981957025,1.1847665857436949,1.1915190821693686,1.2033589906345905,0.036703062038139,0
2022-09-29,1.2848305005078364,1.180813662310714,1.2542063326062416,1.2073522273962318,0.0220772392904684,1
2022-09-30,1.268973054749866,1.2816132098517328,1.2718371217916122,1.29520343615234,0.1963882743323804,0
2022-10-03,1.2154541753167174,1.244060437238412,1.2228627073878051,1.2273184112044384,-0.4409139693284202,0
2022-10-04,1.3185275727435228,1.2519662841043744,1.2855499578246783,1.2632575420592098,-0.1011632999276097,1
2022-10-05,1.326456295622508,1.3270718293310162,1.3247294893477242,1.345118895672856,-0.1191458688796639,1
2022-10-06,1.3343850185014932,1.3349776761969785,1.316893583043115,1.353105369196139,-0.2184895720236786,1
2022-10-07,1.3185275727435228,1.2954484418671672,1.2933858641292872,1.3231560934838291,-0.4267676817528042,0
2022-10-11,1.3442959221002244,1.303354288733129,1.318852559619267,1.331142567007112,0.0605199755835265,1
2022-10-12,1.3046523077052992,1.3231189058980346,1.3227705127715714,1.331142567007112,0.0480520611101023,0
2022-10-13,1.272937416189359,1.27173090126928,1.2600832623346987,1.287216962629058,-0.2221660083427653,0
2022-10-14,1.3205097534632697,1.2934719801506762,1.31297562989081,1.3251527118646498,-0.2375910563771941,1
2022-10-17,1.3205097534632697,1.3310247527639971,1.3070987001623535,1.335135803768753,-0.4533818838018444,1
2022-10-18,1.356189006418702,1.3507893699289029,1.3208115361954194,1.353105369196139,-0.3820110656943581,1
2022-10-19,1.3641177292976872,1.3567187550783748,1.3462782316853992,1.375068171385166,-0.392321071893536,1
2022-10-20,1.417636608730836,1.362648140227846,1.3854577632084448,1.3870478816700902,0.1425204900048936,1
2022-10-21,1.3720464521766722,1.421941991722563,1.408965482122272,1.3970309735741937,-0.4296448927851329,0
2022-10-24,1.3383493799409854,1.3666010636608277,1.3599910677184648,1.3650850794810627,-0.5582402414244894,0
2022-10-25,1.4017791629728662,1.3586952167948652,1.3756628803276834,1.375068171385166,-0.5853339786455842,1
2022-10-26,1.4275475123295671,1.4041538362741486,1.4070065055461198,1.434966722809785,-0.5075693582440344,1
2022-10-27,1.3839395364951497,1.4041538362741486,1.3776218569038357,1.399027591955014,-0.2996109386296121,0
2022-10-28,1.4136722472913437,1.3843892191092428,1.3913346929369013,1.4050174470974757,1.3923489934369977,1
2022-10-31,1.4196187894505827,1.390318604258714,1.3972116226653584,1.4229870125248616,-0.3905627762626684,1
2022-11-01,1.393850440093881,1.4160126065730918,1.408965482122272,1.411007302239938,-0.4616139042554514,0
2022-11-02,1.385921717214896,1.378459833959771,1.3560731145661606,1.393037736812552,-0.3203108735566433,0
2022-11-04,1.3482602835397168,1.390318604258714,1.3737039037515313,1.3730715530043454,0.0262332107816097,0
2022-11-07,1.3482602835397168,1.3606716785113555,1.3345243722284856,1.3670816978618838,-0.5436144186768185,0
2022-11-08,1.385921717214896,1.3586952167948652,1.3521551614138556,1.3690783162427045,-0.0298724043487991,1
2022-11-09,1.2788839583485976,1.3428835230629403,1.316893583043115,1.3031899096756228,-0.0310712422789361,0
2022-11-10,1.2887948619473288,1.2519662841043744,1.2620422389108508,1.2832237258674162,-0.4513838205849495,1
2022-11-11,1.2451868861129112,1.2994013653001482,1.275755074943917,1.2672507788208514,0.2358700034982238,0
2022-11-14,1.169864018762553,1.2163899732075445,1.1895601055932166,1.1953725171113077,0.4046663840615059,0
2022-11-15,1.152024392284837,1.176860738877733,1.1640934101032367,1.1774029516839222,-0.2839461230091561,0
2022-11-16,1.148060030845344,1.1274491959654689,1.128831831732496,1.1474536759716123,-0.0067747935614941,0
2022-11-17,1.1540065730045832,1.180813662310714,1.1562575037986274,1.1793995700647428,-0.2625268853240426,1
2022-11-18,1.2233828981957025,1.1610490451458082,1.199354988473978,1.1873860435880257,-0.1804464483739996,1
2022-11-21,1.2194185367562096,1.2322016669394686,1.2071908947785872,1.2353048847277206,-0.646314868025217,0
2022-11-22,1.268973054749866,1.244060437238412,1.2463704263016329,1.2752372523441335,-0.3199911834419402,1
2022-11-24,1.2511334282721502,1.2756838247022615,1.2561653091823943,1.2732406339633129,0.1484347571269026,0
2022-11-25,1.2531156089918964,1.259872130970337,1.2306986136924143,1.269247397201672,-0.5711077685412925,1
2022-11-28,1.2491512475524036,1.2658015161198086,1.2365755434208714,1.269247397201672,-0.7040189337291419,0
2022-11-29,1.2174363560364634,1.2322016669394686,1.2052319182024345,1.2333082663469,-0.430763808186594,0
2022-11-30,1.2015789102784935,1.224295820073506,1.195437035321673,1.2273184112044384,0.1000816272780456,0
2022-12-01,1.2015789102784935,1.198601817759129,1.1817241992886074,1.2193319376811558,-0.5170002166277783,0
2022-12-02,1.1242738622083892,1.1472138131303744,1.1190369488517344,1.1434604392099708,0.3038041528726508,0
2022-12-05,1.1163451393294042,1.139307966264412,1.1131600191232771,1.1214976370209435,-0.0836602661476103,0
2022-12-06,1.1381491272466129,1.1412844279809025,1.1209959254278867,1.1554401494948947,-0.4154186826808411,1
2022-12-07,1.1222916814886432,1.1294256576819592,1.1014061596663638,1.1414638208291503,-0.4905458596360897,0
2022-12-08,1.1044520550109267,1.1254727342489776,1.1112010425471253,1.1294841105442266,-0.2649245611843164,0
2022-12-09,1.148060030845344,1.1412844279809025,1.1445036443417138,1.161430004637357,-0.0449777622685248,1
2022-12-12,1.1302204043676278,1.1294256576819592,1.1112010425471253,1.1514469127332536,-0.6942683852306948,0
2022-12-13,1.1500422115650903,1.1294256576819592,1.1209959254278867,1.1574367678757158,-0.6686132535257641,1
2022-12-14,1.1540065730045832,1.1452373514138834,1.128831831732496,1.1634266230181771,-0.729114607733342,1
2022-12-15,1.1619352958835685,1.1491902748468648,1.1327497848848005,1.1734097149222806,-0.648233008713436,1
2022-12-16,1.1302204043676278,1.1472138131303744,1.124913878580191,1.1474536759716123,0.4930607007769367,0
2022-12-19,1.1500422115650903,1.1254727342489776,1.1268728551563432,1.1554401494948947,-0.5699888531398314,1
2022-12-20,1.1282382236478816,1.1294256576819592,1.124913878580191,1.1234942554017644,0.0602802079974991,0
2022-12-21,1.1322025850873745,1.1314021193984496,1.124913878580191,1.1554401494948947,-0.062880408691903,1
2022-12-22,1.175810560921792,1.1491902748468648,1.1484215974940186,1.1674198597798189,-0.3839292063825774,1
2022-12-23,1.1896858259600156,1.1827901240272043,1.1640934101032367,1.2033589906345905,-0.5595989244119778,1
2022-12-26,1.169864018762553,1.176860738877733,1.1562575037986274,1.1913792803496666,-0.9768744466283108,0
2022-12-27,1.173828380202046,1.1847665857436949,1.15821648037478,1.1993657538729492,-1.0305024633697704,1
2022-12-28,1.1857214645205234,1.1926724326096572,1.1680113632555416,1.1993657538729492,-0.9041449455333362,1
2022-12-29,1.1678818380428069,1.1729078154447514,1.146462620917866,1.175406333303101,-0.8050410099753487,0
2022-12-30,1.1559887537243294,1.1551196599963365,1.1562575037986274,1.1813961884455633,-0.7883372014821072,0
2023-01-04,1.1559887537243294,1.151166736563355,1.1484215974940186,1.1793995700647428,-0.1834035819350041,0
2023-01-05,1.1559887537243294,1.1689548920117705,1.15821648037478,1.1674198597798189,-0.1770097796409403,0
